rest_name,rest_address,time_open,price,avg_score,quality_score,price_score,service_score,space_score,location_score,link
Lẩu Hoàng Yến - Phú Mỹ Hưng,"103 Tôn Dật Tiên, Quận 7, TP. HCM",10:00 - 22:00,100.000 - 550.000,6.9,6.8,6.0,6.7,7.5,7.2,https://www.foody.vn/ho-chi-minh/lau-hoang-yen-phu-my-hung
The Lounge - Hotel Nikko Saigon,"Hotel Nikko Saigon, 235 Nguyễn Văn Cừ, P. Phạm Ngũ Lão, Quận 1, TP. HCM",07:00 - 01:00,100.000 - 400.000,8.4,8.7,7.8,8.4,9.0,8.2,https://www.foody.vn/ho-chi-minh/the-lounge-nikko-saigon
Hoàng Yến Buffet Premier - Bitexco Tower,"Tầng 3,  Tầng 3, Bitexco Tower, 2 Hải Triều, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,400.000 - 810.000,7.1,7.0,6.3,7.1,7.6,7.7,https://www.foody.vn/ho-chi-minh/hoang-yen-premier-bitexco-tower
Hotel Nikko Saigon,"235 Nguyễn Văn Cừ, Quận 1, TP. HCM",Đang mở cửa  Cả ngày,Đang cập nhật,8.2,8.3,7.5,8.4,8.3,8.6,https://www.foody.vn/ho-chi-minh/nikko-saigon-hotel-nguyen-van-cu
Hoàng Yến Buffet - Vincom Center,"Tầng Hầm 3,  B3-27, Tầng B3, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,200.000 - 550.000,6.6,6.3,5.8,6.6,7.1,7.1,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-vincom-center
Lẩu Nấm Thiên Nhiên Ashima - Nguyễn Đình Chiểu,"35A Nguyễn Đình Chiểu, P. Đa Kao, Quận 1, TP. HCM",11:00 - 22:00,50.000 - 385.000,8.0,8.5,7.1,8.0,8.4,8.0,https://www.foody.vn/ho-chi-minh/lau-nam-thien-nhien-ashima-nguyen-dinh-chieu
Hoàng Yến Buffet Premier - Saigon Centre,"Tầng 5,  Tầng 5, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,400.000 - 810.000,6.4,6.3,5.4,6.4,7.0,7.1,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-premier-saigon-centre
Lẩu Nấm Thiên Nhiên Ashima - Tú Xương,"11 Tú Xương, Quận 3, TP. HCM",11:00 - 21:30,50.000 - 385.000,8.0,8.4,7.2,8.1,8.2,8.1,https://www.foody.vn/ho-chi-minh/ashima-restaurant
Hoàng Yến Buffet - Cao Thắng Mall,"Lầu 3, Cao Thắng Mall, 19 Cao Thắng, Quận 3, TP. HCM",10:00 - 22:00,200.000 - 810.000,7.3,7.2,6.9,7.0,7.8,7.6,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-cao-thang-mall
Lẩu Hoàng Yến - Cao Thắng Mall,"Tầng 3,  Lầu 3, Cao Thắng Mall, 19 Cao Thắng, P. 2, Quận 3, TP. HCM",10:00 - 22:00,100.000 - 500.000,7.2,7.2,6.8,7.1,7.3,7.4,https://www.foody.vn/ho-chi-minh/lau-hoang-yen-cao-thang-mall
Lẩu Nấm Thiên Nhiên Ashima - Xuân Thủy,"93 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",11:00 - 22:00,50.000 - 385.000,8.4,8.8,7.6,8.7,8.9,8.1,https://www.foody.vn/ho-chi-minh/lau-nam-ashima
Flora Kitchen - Cooking Class,"Lầu 5 Nhà Hàng Hoàng Yến, 148 Hai Bà Trưng, P. Đa Kao, Quận 1, TP. HCM",08:00 - 22:00,300.000 - 700.000,8.6,9.5,7.0,10.0,8.5,8.0,https://www.foody.vn/ho-chi-minh/flora-kitchen-cooking-class
Lẩu Nấm Thiên Nhiên Ashima - Nguyễn Trãi,"331A Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Đang cập nhật,50.000 - 385.000,8.1,8.1,6.8,8.2,8.7,8.5,https://www.foody.vn/ho-chi-minh/lau-nam-thien-nhien-ashima-nguyen-trai
Lẩu Hoàng Yến - Vạn Hạnh Mall,"Tầng 5,  13A Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",10:00 - 22:00,100.000 - 500.000,6.8,7.1,6.2,6.6,7.1,7.1,https://www.foody.vn/ho-chi-minh/lau-hoang-yen-van-hanh-mall
Lẩu Nấm Thiên Nhiên Ashima - Phú Mỹ Hưng,"40 Bùi Bằng Đoàn, P. Tân Phong, Quận 7, TP. HCM",11:00 - 22:00,50.000 - 385.000,9.3,9.7,8.7,9.9,9.3,8.8,https://www.foody.vn/ho-chi-minh/lau-nam-thien-nhien-ashima-phu-my-hung
Hoàng Yến Buffet - Vạn Hạnh Mall,"Tầng 5,  Lầu 5, 13 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",09:00 - 22:00,200.000 - 810.000,7.2,7.1,6.6,7.3,7.4,7.7,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-van-hanh-mall
Nineteen Buffet Restaurant - Caravelle Saigon,"Tầng Trệt Caravelle Saigon, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",11:30 - 22:00,642.000 - 1.182.000,7.8,7.9,6.9,8.1,7.9,8.3,https://www.foody.vn/ho-chi-minh/nineteen-buffet-caravelle-hotel
Hoàng Yến Buffet - The Garden Mall,"Zone C, Tầng 3 The Garden Mall, 190 Hồng Bàng, P. 12, Quận 5, TP. HCM",11:00 - 14:00 | 18:00 - 22:00,200.000 - 385.000,7.8,8.2,7.7,8.2,8.4,6.5,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-the-garden-mall
Signature Lounge - Caravelle Hotel,"Tầng 9 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 23:00,100.000 - 220.000,7.3,6.6,6.7,6.6,8.1,8.4,https://www.foody.vn/ho-chi-minh/signature-lounge-caravelle-hotel
Hoàng Yến Buffet - Pearl Plaza,"Tầng 4,  Tầng 4, Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",18:00 - 22:00,200.000 - 385.000,8.2,8.1,7.9,7.8,8.6,8.6,https://www.foody.vn/ho-chi-minh/hoang-yen-buffet-pearl-plaza
Reflections Restaurant - Caravelle Hotel,"Tầng 3 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",16:00 - 23:00,1.000.000 - 1.650.000,7.5,8.0,5.6,7.9,8.3,7.9,https://www.foody.vn/ho-chi-minh/reflections-caravelle-hotel
Saigon Saigon Bar - Caravelle Hotel,"Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 23:30,200.000 - 1.100.000,8.1,8.3,7.3,8.1,8.5,8.4,https://www.foody.vn/ho-chi-minh/saigon-saigon-bar-caravelle-hotel
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Saigon Centre,"Tầng 5,  L5 - 16, Saigon Centre, 67 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,7.7,8.3,7.4,7.6,7.6,7.9,https://www.foody.vn/ho-chi-minh/gyu-shige-nha-hang-nhat-ban-saigon-centre
Martini Bar - Caravelle Hotel,"Tầng 3 Caravelle Hotel, 19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",19:00 - 02:00,500.000 - 1.100.000,8.2,8.5,5.0,9.5,9.5,8.5,https://www.foody.vn/ho-chi-minh/martini-bar-caravelle-hotel
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Nguyễn Thị Minh Khai,"183A Nguyễn Thị Minh Khai, P. Phạm Ngũ Lão, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,6.8,7.3,6.4,6.3,7.1,7.2,https://www.foody.vn/ho-chi-minh/gyu-shige-nuong-nhat-ban-nguyen-thi-minh-khai
Caravelle Saigon Hotel,"19 - 23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",Đang mở cửa  Cả ngày,Đang cập nhật,8.5,8.2,7.2,9.1,9.1,8.8,https://www.foody.vn/ho-chi-minh/caravelle-hotel-cong-truong-lam-son
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Trần Hưng Đạo,"6A Trần Hưng Đạo, P. Phạm Ngũ Lão, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,8.0,8.2,7.6,7.8,7.8,8.3,https://www.foody.vn/ho-chi-minh/gyu-shige-nuong-nhat-ban-tran-hung-dao
Kara Spa - Caravelle Hotel,"Tầng 3 Caravelle Hotel, 19-23 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM",08:00 - 22:00,300.000 - 1.000.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/kara-spa-caravelle-hotel
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Phan Văn Trị,"463 Phan Văn Trị, Quận Gò Vấp, TP. HCM",10:30 - 23:30,150.000 - 400.000,7.7,7.9,7.4,7.5,8.0,7.6,https://www.foody.vn/ho-chi-minh/gyu-shige-nuong-nhat-ban-phan-van-tri
TajmaSago - Hotel & Resort,"6 Phan Văn Chương, Phú Mỹ Hưng, Quận 7, TP. HCM",11:30 - 14:30 | 18:00 - 22:00,1.200.000 - 1.650.000,7.5,7.4,6.6,7.3,8.6,7.7,https://www.foody.vn/ho-chi-minh/tajmasago-buffet-lau-dai-trang
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Đông Du,"48 - 50 Đông Du, P. Bến Nghé, Quận 1, TP. HCM",10:30 - 22:30,150.000 - 300.000,7.9,8.5,7.1,7.5,7.6,8.7,https://www.foody.vn/ho-chi-minh/gyu-shige-nguu-phon-nuong-nhat-ban-dong-du
Tajmasago Castle - Buffet & Cafe,"6 Phan Văn Chương, Quận 7, TP. HCM",14:00 - 18:00,300.000 - 500.000,7.2,7.1,6.2,7.0,8.2,7.4,https://www.foody.vn/ho-chi-minh/high-tea-tra-chieu-tajmasago-buffet-cafe
Lobby Lounge - Sheraton Saigon Hotel & Towers,"Sheraton Saigon Hotel & Towers, 88 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",08:00 - 23:30,90.000 - 320.000,7.9,7.7,7.2,7.9,8.4,8.4,https://www.foody.vn/ho-chi-minh/lobby-lounge-sheraton-saigon-hotel-towers
Gyu Shige - Ngưu Phồn - Nướng Nhật Bản - Hồ Tùng Mậu,"119 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 22:00,150.000 - 300.000,8.0,8.0,7.8,7.8,7.9,8.4,https://www.foody.vn/ho-chi-minh/gyu-shige-nguu-phon-nuong-nhat-ban-ho-tung-mau
Cháo Sườn Chú Chen - Nguyễn Trãi,"281 - 283 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",Đang mở cửa  00:01 - 02:00 | 07:10 - 23:59,35.000 - 79.000,7.1,7.1,6.5,7.0,7.3,7.5,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen
Li Bai Restaurant - Sheraton Saigon Hotel & Towers,"Level 2, Sheraton Saigon Hotel & Towers, 88 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 14:30 | 18:00 - 22:00,500.000 - 1.000.000,7.7,8.4,6.7,7.4,7.9,8.2,https://www.foody.vn/ho-chi-minh/libai-restaurant-sheraton-saigon-hotel-towers
Cháo Sườn Chú Chen - Tân Sơn Nhì,"111 Tân Sơn Nhì, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",07:00 - 23:59,35.000 - 79.000,8.2,8.3,8.0,8.4,8.4,8.1,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-tan-son-nhi
Sheraton Saigon Hotel & Towers,"88 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",Đang mở cửa  Cả ngày,500.000 - 5.500.000,8.0,8.2,6.7,8.2,8.5,8.2,https://www.foody.vn/ho-chi-minh/sheraton-saigon-hotel-towers
Cháo Sườn Chú Chen - Lâm Văn Bền,"261 Lâm Văn Bền, P. Bình Thuận, Quận 7, TP. HCM",09:00 - 22:00,15.000 - 195.000,10.0,10.0,10.0,10.0,10.0,10.0,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-lam-van-ben
Saigon Cafe - Sheraton Saigon Hotel & Towers,"Tầng 1 Sheraton Saigon Hotel & Towers, 88 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",12:00 - 14:30 | 18:00 - 22:00,800.000 - 1.700.000,7.9,8.0,7.0,8.0,8.3,8.3,https://www.foody.vn/ho-chi-minh/saigon-cafe-sheraton-saigon-hotel-towers
Cháo Sườn Chú Chen - Vinhomes Tân Cảng L3,"Tầng Trệt SH Landmark 3 - TM02 Vinhomes Tân Cảng, 208 Nguyễn Hữu Cảnh, P. 22, Quận Bình Thạnh, TP. HCM",07:00 - 23:00,25.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-vinhomes-tan-cang-l3
Basilico - Italian Trattoria - InterContinental Residences Saigon,"Tầng Trệt, InterContinental Residences Saigon, Góc Đường Nguyễn Du & Lê Văn Hưu, P. Bến Nghé, Quận 1, TP. HCM",06:30 - 22:30,75.000 - 430.000,8.0,7.8,7.2,8.1,8.5,8.4,https://www.foody.vn/ho-chi-minh/basilico-italian-trattoria-intercontinental-asiana-saigon
Cháo Sườn Chú Chen - Đường Số 9,"Số 3 Đường Số 9, P. Tân Thuận Đông, Quận 7, TP. HCM",07:00 - 23:00,25.000 - 200.000,9.8,10.0,9.5,10.0,10.0,9.5,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-duong-so-9
Yu Chu - Cantonese & Peking - InterContinental Saigon,"Tầng 1,  InterContinental Saigon, Góc Đường Hai Bà Trưng & Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",11:30 - 14:30 | 18:00 - 22:00,80.000 - 698.000,7.7,7.8,6.8,7.8,8.2,8.0,https://www.foody.vn/ho-chi-minh/yu-chu-cantonese-peking-intercontinental-saigon
Cháo Sườn Chú Chen - Tô Hiến Thành,"523 Tô Hiến Thành, P.14, Quận 10, TP. HCM",07:00 - 23:00,25.000 - 200.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-to-hien-thanh
Market 39 Restaurant - Buffet & A La Carte - InterContinental Saigon,"Tầng Trệt, InterContinental Saigon, Góc Đường Hai Bà Trưng & Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",18:00 - 22:00,330.000 - 2.000.000,7.4,7.1,6.4,7.7,8.0,7.9,https://www.foody.vn/ho-chi-minh/market-39-restaurant
Cháo Sườn Chú Chen - Nguyễn Bá Huân,"36 Nguyễn Bá Huân, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:00 - 21:00,35.000 - 79.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/chao-suon-chu-chen-nguyen-ba-huan
InterContinental Saigon Hotel & Residences,"Góc Đường Hai Bà Trưng & Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",Đang mở cửa  Cả ngày,4.000.000 - 10.000.000,8.5,8.8,7.5,8.5,8.9,8.6,https://www.foody.vn/ho-chi-minh/intercontinental-saigon-hotel-residences
Lotteria - Trần Hưng Đạo,"95A Trần Hưng Đạo, Quận 1, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.8,6.6,6.7,6.3,7.0,7.3,https://www.foody.vn/ho-chi-minh/lotteria-tran-hung-dao
Buffet Hải Sản - Café Central An Đông - Khách Sạn Windsor Plaza,"Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",11:30 - 14:30 | 18:00 - 22:00,449.000 - 853.000,7.2,7.2,6.4,7.3,7.6,7.4,https://www.foody.vn/ho-chi-minh/buffet-windsor-cafe-central-an-dong-windsor-plaza
Lotteria - CoopMart Đinh Tiên Hoàng,"127 Đinh Tiên Hoàng, Quận Bình Thạnh, TP. HCM",09:00 - 21:30,30.000 - 77.000,6.9,7.0,7.0,6.6,6.4,7.4,https://www.foody.vn/ho-chi-minh/lotteria-dinh-tien-hoang-quan-binh-thanh
Nhà Hàng Ngân Đình - Windsor Plaza,"Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",07:00 - 14:00 | 17:00 - 22:00,38.000 - 2.820.000,7.5,7.9,6.6,7.4,8.0,7.6,https://www.foody.vn/ho-chi-minh/nha-hang-ngan-dinh-windsor-plaza
Lotteria - Nguyễn Đình Chiểu CoopMart,"168 Nguyễn Đình Chiểu, Quận 3, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.4,6.3,6.8,6.0,6.3,6.8,https://www.foody.vn/ho-chi-minh/lotteria-nguyen-dinh-chieu-coopmart
Kissho - Nhà Hàng Nhật Bản,"14 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 23:00,300.000 - 1.100.000,7.7,7.8,6.3,8.0,8.1,8.2,https://www.foody.vn/ho-chi-minh/kissho
Lotteria - Phú Mỹ Hưng,"SB2-1 Mỹ Khánh 2, Quận 7, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.9,6.7,7.1,6.3,7.0,7.3,https://www.foody.vn/ho-chi-minh/lotteria-phu-my-hung
Lotteria - Tô Hiến Thành,"307A Tô Hiến Thành, Quận 10, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.3,6.2,6.4,5.6,6.4,6.8,https://www.foody.vn/ho-chi-minh/lotteria-to-hien-thanh
Đức Bảo Gartenstadt - Ẩm Thực Đức,"34 - 36 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",10:30 - 23:59,250.000 - 440.000,7.8,8.2,6.7,8.0,7.9,8.4,https://www.foody.vn/ho-chi-minh/duc-bao-gartenstadt
Lotteria - Xô Viết Nghệ Tĩnh,"222A Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",09:00 - 23:00,30.000 - 77.000,,5.6,6.0,5.5,5.8,6.6,https://www.foody.vn/ho-chi-minh/lotteria-xo-viet-nghe-tinh
Amigo Hữu Nghị Restaurant - Beefsteak & Grill,"55 - 57 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",11:00 - 23:00,200.000 - 880.000,7.9,8.2,7.0,8.0,7.8,8.4,https://www.foody.vn/ho-chi-minh/amigo-restaurant
Lotteria - Cộng Hòa,"165 Cộng Hòa, P. 13, Quận Tân Bình, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.2,6.1,6.2,5.7,6.4,6.9,https://www.foody.vn/ho-chi-minh/lotteria-cong-hoa
Cafe Central Nguyễn Huệ,"74 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM",07:00 - 23:00,50.000 - 330.000,6.9,6.6,5.8,6.4,7.5,8.4,https://www.foody.vn/ho-chi-minh/cafe-central-nguyen-hue
Lotteria - Bình Phú,"211 - 213 Bình Phú, P. 11, Quận 6, TP. HCM",09:00 - 22:00,30.000 - 110.000,6.1,5.9,6.5,5.2,6.2,6.8,https://www.foody.vn/ho-chi-minh/lotteria-binh-phu
Top Of The Town - Nhà Hàng & Bar - Windsor Plaza,"Tầng 25 Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",07:00 - 00:00 | 18:00 - 23:00,100.000 - 660.000,8.1,7.8,7.3,8.4,8.7,8.5,https://www.foody.vn/ho-chi-minh/top-of-the-town-nha-hang-bar-windsor-plaza
Lotteria - Bình Tân CoopMart,"158 Đường Số 19, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",08:00 - 22:00,30.000 - 77.000,6.5,6.4,7.3,5.9,6.6,6.6,https://www.foody.vn/ho-chi-minh/lotteria-binh-tan-coopmart
The Long @Times Square,"57 – 69F Đồng Khởi (22 - 36 Nguyễn Huệ ), Quận 1, TP. HCM",10:00 - 00:00,50.000 - 200.000,8.2,8.2,7.3,8.2,8.5,8.6,https://www.foody.vn/ho-chi-minh/the-long-times-square
Lotteria - HTV,"11Bis Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",09:00 - 23:00,30.000 - 77.000,6.5,6.2,6.5,5.9,6.6,7.1,https://www.foody.vn/ho-chi-minh/lotteria-htv
R&J - Italian Lounge & Restaurant,"57-69F Đồng Khởi (22-26 Nguyễn Huệ), Quận 1, TP. HCM",17:00 - 23:59 | 18:00 - 22:00,300.000 - 1.000.000,8.7,8.7,7.8,9.1,9.4,8.8,https://www.foody.vn/ho-chi-minh/romeo-juliet-italian-restaurant-times-square
Lotteria - Ba Tháng Hai,"572A Đường 3 Tháng 2, P. 14, Quận 10, TP. HCM",08:00 - 22:00,30.000 - 77.000,6.2,6.3,6.0,5.3,6.3,6.9,https://www.foody.vn/ho-chi-minh/lotteria-ba-thang-hai
Lotteria - Thủ Đức,"283 Võ Văn Ngân, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",09:00 - 22:00,30.000 - 77.000,6.0,5.6,6.2,5.4,5.9,7.1,https://www.foody.vn/ho-chi-minh/lotteria-thu-duc
The Royal Pavilion - Long Triều - Nhà Hàng Hoa,"Tầng 4 Times Square, 57 – 69F Đồng Khởi (22 - 36 Nguyễn Huệ), Quận 1, TP. HCM",08:15 - 18:00,1.000.000 - 5.000.000,8.2,8.2,6.7,8.7,8.9,8.7,https://www.foody.vn/ho-chi-minh/the-royal-pavilion-long-trieu-nha-hang-hoa
Crystal Jade Kitchen - Saigon Centre - Nhà Hàng Quảng Đông,"Tầng 5,  Tầng 5, Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",10:30 - 22:00,50.000 - 200.000,7.9,8.0,7.5,7.7,7.9,8.4,https://www.foody.vn/ho-chi-minh/crystal-jade-kitchen-saigon-centre-nha-hang-quang-dong
Windsor Spa & Massage - Windsor Plaza,"Tầng 3, Windsor Plaza, 18 An Dương Vương, Quận 5, TP. HCM",11:00 - 00:00,150.000 - 2.000.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/windsor-spa-massage-windsor-plaza
Crystal Jade Kitchen - AEON Mall Bình Tân - Nhà Hàng Quảng Đông,"Tầng 3,  Lầu 3, Aeon Mall Bình Tân, 532A Kinh Dương Vương, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",10:00 - 22:00,100.000 - 200.000,9.1,9.1,8.8,9.1,9.1,9.1,https://www.foody.vn/ho-chi-minh/crystal-jade-nha-hang-quang-dong-aeon-mall-binh-tan
Nhà Hàng Ngân Đình Sài Gòn,"52 - 54 - 56 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 21:30,200.000 - 1.000.000,7.3,7.4,6.4,6.7,7.8,8.1,https://www.foody.vn/ho-chi-minh/nha-hang-ngan-dinh-sai-gon
Crystal Jade Kitchen - Vạn Hạnh Mall - Nhà Hàng Quảng Đông,"Tầng 5,  06 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",09:00 - 22:00,50.000 - 200.000,8.2,8.3,7.8,8.0,8.4,8.3,https://www.foody.vn/ho-chi-minh/crystal-jade-kitchen-van-hanh-mall-nha-hang-quang-dong
Bistro - Liberty Central Saigon City Point - Pasteur,"Liberty Central, 59 - 61 Pasteur, Quận 1, TP. HCM",06:00 - 23:59,50.000 - 200.000,8.0,8.0,7.4,8.1,8.5,8.2,https://www.foody.vn/ho-chi-minh/the-bistro-liberty-central-saigon-city-point-pasteur
Crystal Jade Kitchen - Aeon Mall Tân Phú,"Tầng 3,  Lô T22 - T35, Tầng 3 Aeon Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",10:00 - 22:00,50.000 - 200.000,8.9,8.9,8.6,9.1,8.9,9.0,https://www.foody.vn/ho-chi-minh/crystal-jade-kitchen-aeon-mall-tan-phu
Buffet Liberty Central Citypoint - Pasteur,"Tầng 3, 59 - 61 Pasteur, Quận 1, TP. HCM",06:00 - 22:00,299.000 - 680.000,7.1,6.4,6.4,7.3,7.8,7.7,https://www.foody.vn/ho-chi-minh/buffet-liberty-central-citypoint-pasteur
Crystal Jade Kitchen - Vincom Mega Mall,"L5-05-07 Vincom Mega Mall Thảo Điền, 161 Xa Lộ Hà Nội, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",10:00 - 22:00,50.000 - 200.000,8.6,8.8,8.4,8.4,8.8,8.4,https://www.foody.vn/ho-chi-minh/crystal-jade-kitchen-vincom-mega-mall
Above Sky Bar - Liberty Central Citypoint - Pasteur,"59 - 61 Pasteur, Quận 1, TP. HCM",00:01 - 01:00 | 09:00 - 23:59,200.000 - 500.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/above-sky-bar-liberty-central-citypoint-pasteur
Ngọc Sương - Sương Nguyệt Ánh,"106 Sương Nguyệt Ánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",10:00 - 22:00,50.000 - 330.000,8.0,8.5,7.3,7.9,8.3,8.0,https://www.foody.vn/ho-chi-minh/ngoc-suong-suong-nguyet-anh
MANMARU - Ẩm Thực Nhật Bản - Mạc Đĩnh Chi,"71 Mạc Đĩnh Chi, P. Đa Kao, Quận 1, TP. HCM",11:00 - 23:59,150.000 - 300.000,8.0,8.1,7.5,8.3,8.2,8.0,https://www.foody.vn/ho-chi-minh/manmaru-am-thuc-nhat-ban-mac-dinh-chi
Ngọc Sương - Hoàng Việt,"6 Hoàng Việt, Quận Tân Bình, TP. HCM",10:00 - 22:00,50.000 - 330.000,7.3,7.4,6.6,7.2,7.8,7.4,https://www.foody.vn/ho-chi-minh/hai-san-ngoc-suong-hoang-viet
MANMARU - Ẩm Thực Nhật Bản - Lý Tự Trọng,"192A Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",11:00 - 23:00,100.000 - 300.000,7.0,6.8,6.5,7.1,7.1,7.8,https://www.foody.vn/ho-chi-minh/manmaru-am-thuc-nhat-ban-ly-tu-trong
Ngọc Sương - Thái Văn Lung,"6 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 23:00,50.000 - 500.000,7.0,6.5,5.0,6.5,8.5,8.5,https://www.foody.vn/ho-chi-minh/ngoc-suong-thai-van-lung
Cocorico - Gà Nướng Pháp Rotisserie - Đường F,"134 Đường F, P. An Phú, Quận 2, TP. HCM",11:00 - 22:00,59.000 - 329.000,7.8,8.0,7.4,8.1,8.0,7.5,https://www.foody.vn/ho-chi-minh/cocorico-ga-nuong-phap-rotisserie-duong-f
Haidilao - Bitexco,"Lô Số 9, 10, 11, 12 Tầng 2, TTTM ICON 68, 2 Hải Triều, P. Bến Nghé, Quận 1, TP. HCM",10:00 - 20:00,119.000 - 1.359.000,_._,--,--,--,--,--,https://www.foody.vn/ho-chi-minh/haidilao-bitexco
Haidilao - Cresent Mall,"Tầng 6, Khu Mới, TTTM Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",10:00 - 20:00,119.000 - 1.359.000,7.8,8.0,7.0,9.0,8.0,7.0,https://www.foody.vn/ho-chi-minh/haidilao-cresent-mall
Cocorico - Thịt Nướng Lò Rotisserie - Thủ Đức,"Tầng 3,  Tầng 3 Vincom Thủ Đức, 216 Võ Văn Ngân, Tp. Thủ Đức, TP. HCM",09:30 - 22:00,25.000 - 299.000,6.7,6.3,5.7,7.1,7.7,6.6,https://www.foody.vn/ho-chi-minh/cocorico-ga-nuong-phap-vincom-thu-duc
